Square Feet,Price,Price/Sqft,Zip,City,State,Street Address,Bedrooms,Bathrooms,URL,Image,Price Category
2835.0,920000,324.5149911816579,98198,Des Moines,WA,27319 14th Ct S,4.0,4.0,https://www.redfin.com/WA/Des-Moines/27319-14th-Ct-S-98198/home/170459843,https://ssl.cdn-redfin.com/system_files/media/965824_JPG/genDesktopMapHomeCardUrl/item_5.jpg,Medium-High
780.0,255000,326.9230769230769,98198,Des Moines,WA,22013 30th Ave S 20,2.0,2.0,https://www.redfin.com/WA/Des-Moines/22013-30th-Ave-S-98198/unit-20/home/23481100,https://ssl.cdn-redfin.com/photo/1/islphoto/585/genIslnoResize.2257585_0.jpg,Low
2440.0,799950,327.8483606557377,98198,Normandy Park,WA,20121 1st Ave S,4.0,4.0,https://www.redfin.com/WA/Normandy-Park/20121-1st-Ave-S-98198/home/335991,https://ssl.cdn-redfin.com/photo/1/islphoto/473/genIslnoResize.2266473_1.jpg,Medium-High
2310.0,895000,387.4458874458874,98198,Des Moines,WA,20631 10th Ave S,5.0,5.0,https://www.redfin.com/WA/Des-Moines/20631-10th-Ave-S-98198/home/336945,https://ssl.cdn-redfin.com/photo/1/islphoto/721/genIslnoResize.2258721_0.jpg,Medium-High
1400.0,255000,182.14285714285714,98198,Des Moines,WA,29020 1st Ave S 52,2.0,2.0,https://www.redfin.com/WA/Des-Moines/29020-1st-Ave-S-98198/unit-52/home/175997424,https://ssl.cdn-redfin.com/photo/1/islphoto/307/genIslnoResize.2251307_0.jpg,Low
2047.0,662950,323.86419149975575,98198,Des Moines,WA,21621 LOT 12 13th Dr S,4.0,4.0,https://www.redfin.com/WA/Seattle/21621-LOT-12-13th-DR-S-98198/home/190883237,https://ssl.cdn-redfin.com/photo/1/islphoto/101/genIslnoResize.2241101_0.jpg,Medium-low
4190.0,1240990,296.17899761336514,98003,Federal Way,WA,149 S 293rd Pl,5.0,5.0,https://www.redfin.com/WA/Federal-Way/149-S-293rd-Pl-98003/home/347762,https://ssl.cdn-redfin.com/photo/1/islphoto/611/genIslnoResize.2244611_1.jpg,Medium-High
2047.0,666950,325.81827063996093,98198,Des Moines,WA,21622 LOT 17 13th Dr S,4.0,4.0,https://www.redfin.com/WA/Seattle/21622-LOT-17-13th-DR-S-98198/home/190914913,https://ssl.cdn-redfin.com/photo/1/islphoto/383/genIslnoResize.2242383_1.jpg,Medium-low
760.0,255000,335.5263157894737,98198,Des Moines,WA,22993 Marine View Dr S Unit D207,1.0,1.0,https://www.redfin.com/WA/Des-Moines/22993-Marine-View-Dr-S-98198/unit-D207/home/66533,https://ssl.cdn-redfin.com/photo/1/islphoto/098/genIslnoResize.2232098_0.jpg,Low
2250.0,899000,399.55555555555554,98198,Des Moines,WA,22215 10th Ave S,4.0,4.0,https://www.redfin.com/WA/Des-Moines/22215-10th-Ave-S-98198/home/200624,https://ssl.cdn-redfin.com/photo/1/islphoto/084/genIslnoResize.2238084_1.jpg,Medium-High
2047.0,655950,320.44455300439665,98198,Des Moines,WA,2047 Plan,4.0,4.0,https://www.redfin.com/WA/Des-Moines/Des-Moines/2047/home/190765495,https://ssl.cdn-redfin.com/photo/595/islphoto/931/genIslnoResize.B6ABBC201931_0.jpg,Medium-low
2047.0,659950,322.39863214460183,98198,Des Moines,WA,21615 LOT 10 13th Dr S,4.0,4.0,https://www.redfin.com/WA/Seattle/21615-LOT-10-13th-DR-S-98198/home/190743857,https://ssl.cdn-redfin.com/photo/1/islphoto/007/genIslnoResize.2235007_4.jpg,Medium-low
2047.0,659950,322.39863214460183,98198,Des Moines,WA,21617 LOT 11 13th Dr S,4.0,4.0,https://www.redfin.com/WA/Seattle/21617-LOT-11-13th-DR-S-98198/home/190734737,https://ssl.cdn-redfin.com/photo/1/islphoto/030/genIslnoResize.2235030_3.jpg,Medium-low
1232.0,294500,239.0422077922078,98198,Des Moines,WA,2107 S Kent Des Moines Rd 41,3.0,3.0,https://www.redfin.com/WA/Des-Moines/2107-Kent-Des-Moines-Rd-98198/unit-41/home/103952165,https://ssl.cdn-redfin.com/photo/1/islphoto/766/genIslnoResize.2222766_0.jpg,Low
2047.0,667950,326.3067904250122,98198,Des Moines,WA,21612 LOT 20 13th Dr S,4.0,4.0,https://www.redfin.com/WA/Seattle/21612-LOT-20-13th-DR-S-98198/home/190684093,https://ssl.cdn-redfin.com/photo/1/islphoto/743/genIslnoResize.2232743_5.jpg,Medium-low
,2099999,,98166,Normandy Park,WA,211 XX Marine View Dr SW,,,https://www.redfin.com/WA/Normandy-Park/211-XX-Marine-View-Dr-SW-98166/home/192057234,https://ssl.cdn-redfin.com/photo/1/islphoto/807/genIslnoResize.2276807_3.jpg,High
,1350000,,98198,Seattle,WA,22725 Pacific Hwy S,,,https://www.redfin.com/WA/Des-Moines/22725-Pacific-Hwy-S-98198/home/167018030,https://ssl.cdn-redfin.com/photo/1/islphoto/380/genIslnoResize.2249380_1.jpg,High
,600000,,98003,Federal Way,WA,27905 Pacific Hwy S,,,https://www.redfin.com/WA/Federal-Way/27905-Pacific-Hwy-S-98003/home/52429112,https://ssl.cdn-redfin.com/photo/1/islphoto/389/genIslnoResize.2237389_0.jpg,Medium-low
6030.0,575000,95.35655058043118,98198,Des Moines,WA,2501 S KentDes Moines Rd,,,https://www.redfin.com/WA/Des-Moines/2501-Kent-Des-Moines-Rd-98198/home/181270047,https://ssl.cdn-redfin.com/photo/1/islphoto/100/genIslnoResize.2187100_0.jpg,Medium-low
3039.0,1334995,439.287594603488,98019,Duvall,WA,14136 Site 396 274th Pl NE,5.0,5.0,https://www.redfin.com/WA/Duvall/14136-Site-396-274th-Pl-NE-98019/home/193546994,https://ssl.cdn-redfin.com/photo/1/islphoto/312/genIslnoResize.2311312_0.jpg,High
2090.0,1000000,478.4688995215311,98019,Duvall,WA,14002 279th Ln NE,4.0,4.0,https://www.redfin.com/WA/Duvall/14002-279th-Ln-NE-98019/home/518746,https://ssl.cdn-redfin.com/photo/1/islphoto/159/genIslnoResize.2311159_0.jpg,Medium-High
2474.0,1257880,508.43977364591757,98019,Duvall,WA,27327 Site 403 NE Walden Way,4.0,4.0,https://www.redfin.com/WA/Duvall/27327-Site-403-NE-Walden-Way-98019/home/193546548,https://ssl.cdn-redfin.com/photo/1/islphoto/281/genIslnoResize.2311281_0.jpg,Medium-High
2269.0,1088995,479.944909651829,98019,Duvall,WA,27223 NE 141st Pl,3.0,3.0,https://www.redfin.com/WA/Duvall/27223-NE-141st-Pl-98019/home/193539943,https://ssl.cdn-redfin.com/photo/595/islphoto/037/genIslnoResize.D21780D13037_0.jpg,Medium-High
3160.0,1338995,423.73259493670884,98019,Duvall,WA,27210 NE 141st Pl,5.0,5.0,https://www.redfin.com/WA/Duvall/27210-Lot-381-NE-141st-Pl-Unknown/home/193330582,https://ssl.cdn-redfin.com/photo/595/islphoto/515/genIslnoResize.2469FF096515_0.jpg,High
2171.0,1099995,506.67664670658684,98019,Duvall,WA,27225 NE 141st Pl,3.0,3.0,https://www.redfin.com/WA/Duvall/27225-Site-373-NE-141st-Pl-Unknown/home/190760761,https://ssl.cdn-redfin.com/photo/595/islphoto/CC0/genIslnoResize.EB984F6F2CC0_0.jpg,Medium-High
2313.0,1109995,479.8940769563338,98019,Duvall,WA,27228 NE Walden Way,4.0,4.0,https://www.redfin.com/WA/Duvall/27228-NE-Walden-Way-98019/home/193395672,https://ssl.cdn-redfin.com/photo/595/islphoto/CDB/genIslnoResize.C82AFEBE2CDB_0.jpg,Medium-High
1940.0,1000000,515.4639175257732,98019,Duvall,WA,27313 NE 121st St,3.0,3.0,https://www.redfin.com/WA/Duvall/27313-NE-121st-St-98019/home/440787,https://ssl.cdn-redfin.com/photo/1/islphoto/669/genIslnoResize.2306669_0.jpg,Medium-High
2430.0,881389,362.71152263374483,98019,Duvall,WA,26582 NE 143rd St Unit A,4.0,4.0,https://www.redfin.com/WA/Duvall/26582-NE-143rd-St-98019/unit-A/home/193366372,https://ssl.cdn-redfin.com/photo/595/islphoto/D4E/genIslnoResize.1CE16F696D4E_0.jpg,Medium-High
1456.0,150000,103.02197802197803,98019,Duvall,WA,28000 NE 142nd Pl 121,2.0,2.0,https://www.redfin.com/WA/Duvall/28000-NE-142nd-Pl-98019/unit-121/home/21473618,https://ssl.cdn-redfin.com/photo/1/islphoto/700/genIslnoResize.2299700_0.jpg,Low
2480.0,1295000,522.1774193548387,98019,Duvall,WA,29314 NE 126th St,3.0,3.0,https://www.redfin.com/WA/Duvall/29314-NE-126th-St-98019/home/441830,https://ssl.cdn-redfin.com/photo/1/islphoto/486/genIslnoResize.2306486_0.jpg,High
2430.0,877792,361.2312757201646,98019,Duvall,WA,26592 NE 143rd St Unit 6F,4.0,4.0,https://www.redfin.com/WA/Duvall/26592-NE-143rd-St-98019/unit-6-F/home/193356023,https://ssl.cdn-redfin.com/photo/1/islphoto/435/genIslnoResize.2306435_0.jpg,Medium-High
2430.0,883164,363.441975308642,98019,Duvall,WA,26582 NE 143rd St 01,4.0,4.0,https://www.redfin.com/WA/Duvall/26582-NE-143rd-St-98019/unit-01/home/193349068,https://ssl.cdn-redfin.com/photo/1/islphoto/112/genIslnoResize.2306112_0.jpg,Medium-High
1782.0,825000,462.962962962963,98019,Duvall,WA,32622 NE 147th St,3.0,3.0,https://www.redfin.com/WA/Duvall/32622-NE-147-St-98019/home/2069472,https://ssl.cdn-redfin.com/photo/1/islphoto/279/genIslnoResize.2305279_1.jpg,Medium-High
2930.0,1029000,351.19453924914677,98019,Duvall,WA,26806 NE Boyd Way,4.0,4.0,https://www.redfin.com/WA/Duvall/26806-NE-Boyd-Way-98019/home/170663701,https://ssl.cdn-redfin.com/photo/1/islphoto/292/genIslnoResize.2303292_0.jpg,Medium-High
3024.0,1350000,446.42857142857144,98019,Duvall,WA,28907 SE 155th St,4.0,4.0,https://www.redfin.com/WA/Duvall/28907-NE-155th-St-98019/home/113996160,https://ssl.cdn-redfin.com/photo/1/islphoto/832/genIslnoResize.2302832_0.jpg,High
3950.0,1695000,429.11392405063293,98019,Duvall,WA,29801 NE Cherry Valley Rd,3.0,3.0,https://www.redfin.com/WA/Duvall/29801-NE-Cherry-Valley-Rd-98019/home/442462,https://ssl.cdn-redfin.com/photo/1/islphoto/979/genIslnoResize.2300979_0.jpg,High
1741.0,809981,465.2389431361287,98019,Duvall,WA,26910 NE 143rd Pl NE 59,3.0,3.0,https://www.redfin.com/WA/Duvall/26910-NE-143rd-Pl-98019/unit-59/home/185741103,https://ssl.cdn-redfin.com/photo/1/islphoto/404/genIslnoResize.2301404_0.jpg,Medium-High
1456.0,150000,103.02197802197803,98019,Duvall,WA,28000 NE 142nd Pl 96,3.0,3.0,https://www.redfin.com/WA/Duvall/28000-NE-142nd-Pl-98019/unit-96/home/193049841,https://ssl.cdn-redfin.com/photo/1/islphoto/275/genIslnoResize.2301275_0.jpg,Low
3103.0,1309950,422.1559780857235,98019,Duvall,WA,26519 NE 147th Pl Unit SR 12,6.0,6.0,https://www.redfin.com/WA/Duvall/26519-NE-147th-Pl-98019/unit-SR-12/home/193044770,https://ssl.cdn-redfin.com/photo/1/islphoto/696/genIslnoResize.2299696_0.jpg,High
1456.0,1200000,824.1758241758242,98019,Duvall,WA,12636 Odell Rd NE,3.0,3.0,https://www.redfin.com/WA/Duvall/12636-Odell-Rd-NE-98019/home/440940,https://ssl.cdn-redfin.com/photo/1/islphoto/620/genIslnoResize.2299620_0.jpg,Medium-High
2200.0,1499999,681.8177272727273,98019,Duvall,WA,31850 NE 183rd St,3.0,3.0,https://www.redfin.com/WA/Duvall/31850-NE-183rd-St-98019/home/441825,https://ssl.cdn-redfin.com/photo/1/islphoto/196/genIslnoResize.2300196_3.jpg,High
2678.0,1325815,495.0765496639283,98019,Duvall,WA,27331 Site 402 NE Walden Way,5.0,5.0,https://www.redfin.com/WA/Duvall/27331-Site-402-NE-Walden-Way-98019/home/192962835,https://ssl.cdn-redfin.com/photo/1/islphoto/038/genIslnoResize.2299038_0.jpg,High
2866.0,825000,287.857641311933,98019,Duvall,WA,16009 1st Ave NE,3.0,3.0,https://www.redfin.com/WA/Duvall/16009-1st-Ave-NE-98019/home/192941596,https://ssl.cdn-redfin.com/photo/1/islphoto/885/genIslnoResize.2295885_1.jpg,Medium-High
7339.0,1695000,230.95789617114048,98019,Duvall,WA,31830 NE Cherry Valley Rd,4.0,4.0,https://www.redfin.com/WA/Duvall/31830-NE-Cherry-Valley-Rd-98019/home/440945,https://ssl.cdn-redfin.com/photo/1/islphoto/940/genIslnoResize.2255940_9.jpg,High
3010.0,1695000,563.1229235880398,98019,Duvall,WA,26519 NE 145th St,3.0,3.0,https://www.redfin.com/WA/Duvall/26519-NE-145th-St-98019/home/518355,https://ssl.cdn-redfin.com/photo/1/islphoto/438/genIslnoResize.2294438_0.jpg,High
2777.0,1249950,450.10803024846956,98019,Duvall,WA,14627 NE 266th Pl NE Unit SR 08,5.0,5.0,https://www.redfin.com/WA/Duvall/14627-266th-Pl-NE-98019/unit-SR-08/home/192373807,https://ssl.cdn-redfin.com/photo/1/islphoto/184/genIslnoResize.2262184_0.jpg,Medium-High
1859.0,774990,416.8854222700377,98019,Duvall,WA,26505 143rd Cir NE 16,2.0,2.0,https://www.redfin.com/WA/Duvall/26505-NE-143rd-Cir-98019/unit-16/home/189794033,https://ssl.cdn-redfin.com/photo/1/islphoto/516/genIslnoResize.2201516_0.jpg,Medium-low
2040.0,1259098,617.2049019607844,98019,Duvall,WA,28519 NE 151st St,4.0,4.0,https://www.redfin.com/WA/Duvall/28519-NE-151st-St-98019/home/517891,https://ssl.cdn-redfin.com/photo/1/islphoto/759/genIslnoResize.2275759_1.jpg,Medium-High
3790.0,1695000,447.2295514511873,98019,Duvall,WA,29403 NE 178th Pl,5.0,5.0,https://www.redfin.com/WA/Duvall/29403-NE-178th-Pl-98019/home/22226486,https://ssl.cdn-redfin.com/photo/1/islphoto/260/genIslnoResize.2264260_0.jpg,High
1934.0,851212,440.13029989658736,98019,Duvall,WA,26524 NE 143rd Cir Unit D,3.0,3.0,https://www.redfin.com/WA/Duvall/26524-NE-143rd-Pl-98019/unit-D/home/191931134,https://ssl.cdn-redfin.com/photo/595/islphoto/D34/genIslnoResize.94D3DBF5CD34_0.jpg,Medium-High
1934.0,855889,442.5486039296794,98019,Duvall,WA,26520 NE 143rd Cir Unit C,3.0,3.0,https://www.redfin.com/WA/Duvall/26520-NE-143rd-Pl-98019/unit-C/home/191931130,https://ssl.cdn-redfin.com/photo/595/islphoto/63D/genIslnoResize.0A327C2C163D_0.jpg,Medium-High
1456.0,774000,531.5934065934066,98019,Duvall,WA,27330 NE 148th Way,3.0,3.0,https://www.redfin.com/WA/Duvall/27330-NE-148th-Way-98019/home/518383,https://ssl.cdn-redfin.com/photo/1/islphoto/480/genIslnoResize.2271480_1.jpg,Medium-low
2150.0,1387500,645.3488372093024,98019,Duvall,WA,12828 314th Ave NE,4.0,4.0,https://www.redfin.com/WA/Duvall/12828-314th-Ave-NE-98019/home/22447180,https://ssl.cdn-redfin.com/photo/1/islphoto/621/genIslnoResize.2269621_1.jpg,High
1926.0,851212,441.95846313603323,98019,Duvall,WA,26524 NE 143rd Cir 29,3.0,3.0,https://www.redfin.com/WA/Duvall/26524-NE-143rd-Pl-98019/unit-29/home/191752770,https://ssl.cdn-redfin.com/photo/1/islphoto/313/genIslnoResize.2263313_1.jpg,Medium-High
1859.0,774990,416.8854222700377,98019,Duvall,WA,26539 NE 143rd Circle Unit E,2.0,2.0,https://www.redfin.com/WA/Duvall/26539-NE-143rd-Pl-98019/home/192263736,https://ssl.cdn-redfin.com/photo/595/islphoto/D36/genIslnoResize.36D145CC7D36_0.jpg,Medium-low
1859.0,774990,416.8854222700377,98019,Duvall,WA,26539 NE 143rd Cir 11,2.0,2.0,https://www.redfin.com/WA/Duvall/26539-NE-143rd-Pl-98019/unit-11/home/190715913,https://ssl.cdn-redfin.com/photo/1/islphoto/256/genIslnoResize.2234256_1.jpg,Medium-low
1949.0,949950,487.40379681888146,98019,Duvall,WA,Plan 1949 Modeled Plan,3.0,3.0,https://www.redfin.com/WA/Duvall/Duvall/Plan-1949-Modeled/home/189689500,https://ssl.cdn-redfin.com/photo/595/islphoto/156/genIslnoResize.9A9A0F848156_1.jpg,Medium-High
2587.0,769990,297.63819095477385,98019,Duvall,WA,Residence VIII Plan,2.0,2.0,https://www.redfin.com/WA/Duvall/Duvall/Residence-VIII/home/189618777,https://ssl.cdn-redfin.com/photo/595/islphoto/6CB/genIslnoResize.BFAEA7B716CB_1.jpg,Medium-low
2272.0,744990,327.9005281690141,98019,Duvall,WA,Residence V Plan,4.0,4.0,https://www.redfin.com/WA/Duvall/Duvall/Residence-V/home/189618781,https://ssl.cdn-redfin.com/photo/595/islphoto/72A/genIslnoResize.B3D22F55C72A_0.jpg,Medium-low
2126.0,729990,343.3631232361242,98019,Duvall,WA,Residence III Plan,3.0,3.0,https://www.redfin.com/WA/Duvall/Duvall/Residence-III/home/189618769,https://ssl.cdn-redfin.com/photo/595/islphoto/E69/genIslnoResize.431618B5DE69_0.jpg,Medium-low
1859.0,699990,376.54115115653576,98019,Duvall,WA,Residence II Plan,2.0,2.0,https://www.redfin.com/WA/Duvall/Duvall/Residence-II/home/189618776,https://ssl.cdn-redfin.com/photo/595/islphoto/7A9/genIslnoResize.E8F3C66737A9_0.jpg,Medium-low
1835.0,689990,376.01634877384197,98019,Duvall,WA,Residence VI Plan,2.0,2.0,https://www.redfin.com/WA/Duvall/Duvall/Residence-VI/home/189618768,https://ssl.cdn-redfin.com/photo/595/islphoto/42A/genIslnoResize.53EB614AB42A_1.jpg,Medium-low
1971.0,719990,365.29173008625065,98019,Duvall,WA,Residence VII Plan,4.0,4.0,https://www.redfin.com/WA/Duvall/Duvall/Residence-VII/home/189618779,https://ssl.cdn-redfin.com/photo/595/islphoto/D73/genIslnoResize.03E7B9B39D73_0.jpg,Medium-low
2430.0,754990,310.69547325102883,98019,Duvall,WA,Residence I Plan,4.0,4.0,https://www.redfin.com/WA/Duvall/Duvall/Residence-I/home/189618773,https://ssl.cdn-redfin.com/photo/595/islphoto/9F1/genIslnoResize.FEE094B259F1_0.jpg,Medium-low
1934.0,729990,377.4508790072389,98019,Duvall,WA,Residence IV Plan,2.0,2.0,https://www.redfin.com/WA/Duvall/Duvall/Residence-IV/home/189618770,https://ssl.cdn-redfin.com/photo/595/islphoto/A51/genIslnoResize.664C04201A51_1.jpg,Medium-low
1758.0,884950,503.38452787258245,98019,Duvall,WA,Plan 1758 Modeled Plan,3.0,3.0,https://www.redfin.com/WA/Duvall/Duvall/Plan-1758-Modeled/home/188280179,https://ssl.cdn-redfin.com/photo/595/islphoto/FC8/genIslnoResize.BAF7B9334FC8_0.jpg,Medium-High
2171.0,1049995,483.6457853523722,98019,Duvall,WA,Elm Plan,3.0,3.0,https://www.redfin.com/WA/Duvall/Duvall/Elm/home/187550906,https://ssl.cdn-redfin.com/photo/595/islphoto/523/genIslnoResize.F6D4AE946523_0.jpg,Medium-High
3200.0,1276475,398.8984375,98019,Duvall,WA,Alabaster Plan,6.0,6.0,https://www.redfin.com/WA/Duvall/Duvall/Alabaster/home/188263836,https://ssl.cdn-redfin.com/photo/595/islphoto/407/genIslnoResize.57CEFB10C407_2.jpg,High
2269.0,1039995,458.3494931687968,98019,Duvall,WA,Mulberry Plan,3.0,3.0,https://www.redfin.com/WA/Duvall/Duvall/Mulberry/home/188279310,https://ssl.cdn-redfin.com/photo/595/islphoto/385/genIslnoResize.B1E66BBC7385_0.jpg,Medium-High
3160.0,1258075,398.125,98019,Duvall,WA,Obsidian Plan,5.0,5.0,https://www.redfin.com/WA/Duvall/Duvall/Obsidian/home/188264343,https://ssl.cdn-redfin.com/photo/595/islphoto/440/genIslnoResize.3D51740D8440_1.jpg,Medium-High
2321.0,1065995,459.28263679448514,98019,Duvall,WA,Elderberry Plan,4.0,4.0,https://www.redfin.com/WA/Duvall/Duvall/Elderberry/home/188281855,https://ssl.cdn-redfin.com/photo/595/islphoto/D90/genIslnoResize.CD888CCDBD90_1.jpg,Medium-High
2678.0,1310815,489.475354742345,98019,Duvall,WA,Emerald Plan,5.0,5.0,https://www.redfin.com/WA/Duvall/Duvall/Emerald/home/188264900,https://ssl.cdn-redfin.com/photo/595/islphoto/CED/genIslnoResize.239E8DE84CED_1.jpg,High
2474.0,1257880,508.43977364591757,98019,Duvall,WA,Garnet Plan,4.0,4.0,https://www.redfin.com/WA/Duvall/Duvall/Garnet/home/188264133,https://ssl.cdn-redfin.com/photo/595/islphoto/47A/genIslnoResize.40C214BE547A_2.jpg,Medium-High
3039.0,1253100,412.3395853899309,98019,Duvall,WA,Opal Plan,5.0,5.0,https://www.redfin.com/WA/Duvall/Duvall/Opal/home/188264004,https://ssl.cdn-redfin.com/photo/595/islphoto/AB0/genIslnoResize.4664ED818AB0_1.jpg,Medium-High
,150000,,98019,Duvall,WA,0 Kelly Rd NE,,,https://www.redfin.com/WA/Duvall/Kelly-Rd-NE-98019/home/192919213,https://ssl.cdn-redfin.com/photo/1/islphoto/650/genIslnoResize.2292650_0.jpg,Low
,580000,,98019,Duvall,WA,13620 Kelly Rd NE,,,https://www.redfin.com/WA/Duvall/13620-Kelly-Rd-NE-98019/home/184091971,https://ssl.cdn-redfin.com/photo/1/islphoto/025/genIslnoResize.2295025_2.jpg,Medium-low
,185000,,98019,Duvall,WA,0 308th Ave NE,,,https://www.redfin.com/WA/Unknown/308th-Ave-NE-98019/home/52324160,https://ssl.cdn-redfin.com/photo/1/islphoto/543/genIslnoResize.2273543_0.jpg,Low
,150000,,98019,Duvall,WA,0 NE Cherry Valle Rd,,,https://www.redfin.com/WA/Duvall/NE-Cherry-Valley-Rd-98019/home/191109479,https://ssl.cdn-redfin.com/photo/1/islphoto/756/genIslnoResize.2248756_0.jpg,Low
,489489,,98019,Duvall,WA,0 W Snoqualmie River Rd NE,,,https://www.redfin.com/WA/Duvall/W-Snoqualmie-River-Rd-NE-Unknown/home/190564881,https://ssl.cdn-redfin.com/photo/84/islphoto/524/genIslnoResize.24034524_0.jpg,Low
,750000,,98019,Duvall,WA,300 XX NE 172nd St,,,https://www.redfin.com/WA/Unknown/300-XX-NE-172nd-St-98019/home/188240707,https://ssl.cdn-redfin.com/photo/1/islphoto/432/genIslnoResize.2176432_0.jpg,Medium-low
2660.0,625000,234.9624060150376,98022,Enumclaw,WA,672 Marcie Ln N,5.0,5.0,https://www.redfin.com/WA/Enumclaw/672-Marcie-Ln-N-98022/home/174072710,https://ssl.cdn-redfin.com/photo/1/islphoto/613/genIslnoResize.2312613_0.jpg,Medium-low
1624.0,835000,514.1625615763547,98022,Greenwater,WA,62212 Aspen Way E,1.0,1.0,https://www.redfin.com/WA/Enumclaw/62212-Aspen-Way-E-98022/home/2777375,https://ssl.cdn-redfin.com/photo/1/islphoto/449/genIslnoResize.2311449_1.jpg,Medium-High
1354.0,384950,284.3057607090103,98022,Enumclaw,WA,1960 Timber St 117,2.0,2.0,https://www.redfin.com/WA/Enumclaw/1960-Timber-St-98022/unit-117/home/193546992,https://ssl.cdn-redfin.com/photo/1/islphoto/060/genIslnoResize.2311060_0.jpg,Low
2100.0,1198000,570.4761904761905,98022,Enumclaw,WA,26918 SE Mud Mountain Rd,4.0,4.0,https://www.redfin.com/WA/Enumclaw/26918-SE-Mud-Mountain-Rd-98022/home/293818,https://ssl.cdn-redfin.com/photo/1/islphoto/222/genIslnoResize.2305222_0.jpg,Medium-High
1085.0,239900,221.10599078341014,98022,Enumclaw,WA,201 Mckean Ct Unit B,2.0,2.0,https://www.redfin.com/WA/Enumclaw/201-McKean-Ct-98022/unit-B/home/38525,https://ssl.cdn-redfin.com/photo/1/islphoto/797/genIslnoResize.2310797_0.jpg,Low
3700.0,599000,161.8918918918919,98022,Enumclaw,WA,1002 Cole St,3.0,3.0,https://www.redfin.com/WA/Enumclaw/1002-Cole-St-98022/home/297213,https://ssl.cdn-redfin.com/photo/1/islphoto/078/genIslnoResize.2310078_0.jpg,Medium-low
3297.0,999950,303.2908704883227,98022,Enumclaw,WA,1121 Okerlund Dr,5.0,5.0,https://www.redfin.com/WA/Unknown/1121-Okerlund-Dr-Unknown/home/187470447,https://ssl.cdn-redfin.com/photo/1/islphoto/848/genIslnoResize.2306848_0.jpg,Medium-High
1660.0,619999,373.4933734939759,98022,Enumclaw,WA,508 Wallace Ave,4.0,4.0,https://www.redfin.com/WA/Enumclaw/508-Wallace-Ave-98022/home/295374,https://ssl.cdn-redfin.com/photo/1/islphoto/908/genIslnoResize.2306908_0.jpg,Medium-low
945.0,425000,449.7354497354497,98022,Enumclaw,WA,48913 284th Ave SE,2.0,2.0,https://www.redfin.com/WA/Enumclaw/48913-284th-Ave-SE-98022/home/293869,https://ssl.cdn-redfin.com/photo/1/islphoto/998/genIslnoResize.2304998_0.jpg,Low
