Square Feet,Price,Zip,City,State,Street Address,Bedrooms,Bathrooms,URL,Image
1943,1156990,98034,Kirkland,WA,13215 NE 127th Ct Unit D,4,4,https://www.redfin.com/WA/Kirkland/13215-NE-127th-Ct-98034/unit-D/home/191842917,https://ssl.cdn-redfin.com/photo/595/islphoto/3A6/genIslnoResize.7E2EE6F403A6_1.jpg
2202,1304990,98034,Kirkland,WA,13202 NE 127th Ct Unit A,4,4,https://www.redfin.com/WA/Kirkland/13202-NE-127th-Ct-98034/unit-A/home/191842918,https://ssl.cdn-redfin.com/photo/595/islphoto/ABB/genIslnoResize.50084210CABB_2.jpg
4966,4650000,98033,Kirkland,WA,211 10th Ave W,5,5,https://www.redfin.com/WA/Kirkland/211-10th-Ave-W-98033/home/190800745,https://ssl.cdn-redfin.com/photo/1/islphoto/563/genIslnoResize.2269563_1.jpg
985,998600,98034,Kirkland,WA,11903 NE 128th St 502,2,2,https://www.redfin.com/WA/Kirkland/11903-NE-128th-St-98034/unit-502/home/179577616,https://ssl.cdn-redfin.com/photo/1/islphoto/755/genIslnoResize.2250755_0.jpg
2429,1541900,98052,Redmond,WA,Plan 3I Plan,4,4,https://www.redfin.com/WA/Redmond/Redmond/Plan-3I/home/188854318,https://ssl.cdn-redfin.com/photo/595/islphoto/CF2/genIslnoResize.88CF2E41FCF2_3.jpg
3557,2788888,98033,Kirkland,WA,13055 NE 113th St,5,5,https://www.redfin.com/WA/Kirkland/13055-NE-113th-St-98033/home/513215,https://ssl.cdn-redfin.com/photo/1/islphoto/598/genIslnoResize.2265598_4.jpg
2011,1249995,98072,Woodinville,WA,Residence 3 Plan,4,4,https://www.redfin.com/WA/Woodinville/Woodinville/Residence-3/home/191570704,https://ssl.cdn-redfin.com/photo/595/islphoto/B16/genIslnoResize.D98408830B16_0.jpg
30036,3375000,98034,Kirkland,WA,13604 100th Ave NE,4,4,https://www.redfin.com/WA/Kirkland/13604-100th-Ave-NE-98034/home/191581332,https://ssl.cdn-redfin.com/photo/1/islphoto/895/genIslnoResize.2264895_3.jpg
963,374950,98034,Kirkland,WA,12029 100th Ave NE Unit A2,2,2,https://www.redfin.com/WA/Kirkland/12029-100th-Ave-NE-98034/unit-A-2/home/103951427,https://ssl.cdn-redfin.com/photo/1/islphoto/228/genIslnoResize.2264228_1.jpg
4370,3950000,98034,Kirkland,WA,7128 NE 119th Ln,4,4,https://www.redfin.com/WA/Kirkland/7128-NE-119th-Ln-98034/home/113179062,https://ssl.cdn-redfin.com/photo/1/islphoto/830/genIslnoResize.2256830_0.jpg
1921,1174995,98072,Woodinville,WA,Residence 2 Plan,4,4,https://www.redfin.com/WA/Woodinville/Woodinville/Residence-2/home/191570721,https://ssl.cdn-redfin.com/photo/595/islphoto/BAC/genIslnoResize.61A97D229BAC_2.jpg
1705,1074995,98072,Woodinville,WA,Residence 1 Plan,3,3,https://www.redfin.com/WA/Woodinville/Woodinville/Residence-1/home/191570719,https://ssl.cdn-redfin.com/photo/595/islphoto/782/genIslnoResize.2514B28A2782_1.jpg
859,475000,98034,Kirkland,WA,11805 100th Ave NE Unit A305,2,2,https://www.redfin.com/WA/Kirkland/11805-100th-Ave-NE-98034/unit-A-305/home/170676000,https://ssl.cdn-redfin.com/photo/1/islphoto/887/genIslnoResize.2242887_3.jpg
3518,2388000,98034,Kirkland,WA,13722 90th Ave NE,5,5,https://www.redfin.com/WA/Kirkland/13722-90th-Ave-NE-98034/home/187469856,https://ssl.cdn-redfin.com/photo/1/islphoto/923/genIslnoResize.2258923_2.jpg
963,465000,98034,Kirkland,WA,11629 100th Ave NE Unit B3,2,2,https://www.redfin.com/WA/Kirkland/11629-100th-Ave-NE-98034/unit-B-3/home/191281452,https://ssl.cdn-redfin.com/photo/1/islphoto/729/genIslnoResize.2253729_2.jpg
3800,2499900,98034,Kirkland,WA,7006 NE 134th St,5,5,https://www.redfin.com/WA/Kirkland/7006-NE-134th-St-98034/home/191298601,https://ssl.cdn-redfin.com/photo/1/islphoto/327/genIslnoResize.2255327_3.jpg
4090,9490000,98033,Kirkland,WA,6413 Lake Washington Blvd NE,5,5,https://www.redfin.com/WA/Kirkland/6413-Lake-Washington-Blvd-NE-98033/home/250068,https://ssl.cdn-redfin.com/photo/1/islphoto/513/genIslnoResize.2250513_5.jpg
675,335000,98034,Kirkland,WA,14018 Juanita Dr NE Unit C6,1,1,https://www.redfin.com/WA/Kirkland/14018-Juanita-Dr-NE-98034/unit-C6/home/29353,https://ssl.cdn-redfin.com/photo/1/islphoto/948/genIslnoResize.2228948_3.jpg
917,495000,98034,Kirkland,WA,9910 NE 137th St Unit C309,2,2,https://www.redfin.com/WA/Kirkland/9910-NE-137th-St-98034/unit-C309/home/61882,https://ssl.cdn-redfin.com/photo/1/islphoto/078/genIslnoResize.2249078_2.jpg
782,665000,98034,Kirkland,WA,11903 NE 128th St 622,1,1,https://www.redfin.com/WA/Kirkland/11903-NE-128th-St-98034/unit-622/home/179577658,https://ssl.cdn-redfin.com/photo/1/islphoto/325/genIslnoResize.2246325_3.jpg
4050,2980000,98034,Kirkland,WA,13327 Holmes Point Dr NE,5,5,https://www.redfin.com/WA/Kirkland/13327-Holmes-Point-Dr-NE-98034/home/145530513,https://ssl.cdn-redfin.com/photo/1/islphoto/220/genIslnoResize.2248220_1.jpg
1421,899000,98034,Kirkland,WA,9715 NE Juanita Dr Unit 208B,2,2,https://www.redfin.com/WA/Kirkland/9715-NE-Juanita-Dr-98034/unit-208B/home/29137,https://ssl.cdn-redfin.com/photo/1/islphoto/659/genIslnoResize.2246659_0.jpg
2188,1406900,98052,Redmond,WA,Plan 4A Plan,4,4,https://www.redfin.com/WA/Redmond/Redmond/Plan-4A/home/190779980,https://ssl.cdn-redfin.com/photo/595/islphoto/7AF/genIslnoResize.3E3AA82707AF_0.jpg
1156,599000,98034,Kirkland,WA,11615 127th Ln NE Unit A7,3,3,https://www.redfin.com/WA/Kirkland/11615-127th-Ln-NE-98034/unit-A-7/home/103960763,https://ssl.cdn-redfin.com/photo/1/islphoto/589/genIslnoResize.2239589_1.jpg
861,505000,98034,Kirkland,WA,11920 98th Ave NE 103,2,2,https://www.redfin.com/WA/Kirkland/11920-98th-Ave-NE-98034/unit-103/home/48138,https://ssl.cdn-redfin.com/system_files/media/916241_JPG/genDesktopMapHomeCardUrl/item_6.jpg
,Unknown,98072,Woodinville,WA,Homes Available Soon Plan,,,https://www.redfin.com/WA/Woodinville/Woodinville/Homes-Available-Soon/home/188544784,
,500000,98034,Kirkland,WA,13513 62nd Ave NE,,,https://www.redfin.com/WA/Kirkland/13513-62nd-Ave-NE-98034/home/193471824,https://ssl.cdn-redfin.com/photo/1/islphoto/532/genIslnoResize.2309532_0.jpg
,2075000,98034,Kirkland,WA,8124 NE 126th Pl,,,https://www.redfin.com/WA/Kirkland/8124-NE-126th-Pl-98034/home/274944,https://ssl.cdn-redfin.com/photo/1/islphoto/370/genIslnoResize.2297370_0.jpg
,1499000,98034,Kirkland,WA,11711 106th Ave NE,,,https://www.redfin.com/WA/Kirkland/11711-106th-Ave-NE-98034/home/191903664,https://ssl.cdn-redfin.com/photo/1/islphoto/024/genIslnoResize.2273024_0.jpg
,97000,98034,Kirkland,WA,0 Holmes Point Dr NE,,,https://www.redfin.com/WA/Kirkland/Holmes-Point-Dr-NE-98034/home/144439054,https://ssl.cdn-redfin.com/photo/1/islphoto/227/genIslnoResize.2295227_0.jpg
,1498000,98033,Kirkland,WA,9505 Slater Ave NE,,,https://www.redfin.com/WA/Kirkland/9505-Slater-Ave-NE-98033/home/512205,https://ssl.cdn-redfin.com/photo/1/islphoto/683/genIslnoResize.2289683_0.jpg
,2900000,98011,Bothell,WA,145 XX 100th Ave NE,,,https://www.redfin.com/WA/Bothell/145-XX-100th-Ave-NE-98011/home/182401696,https://ssl.cdn-redfin.com/photo/1/islphoto/532/genIslnoResize.2288532_0.jpg
,798000,98033,Kirkland,WA,10433 Slater Ave NE,,,https://www.redfin.com/WA/Kirkland/10433-Slater-Avenue-NE-98033/home/192381897,https://ssl.cdn-redfin.com/photo/1/islphoto/746/genIslnoResize.2284746_1.jpg
,15750000,98033,Kirkland,WA,6211 Lake Washington Blvd NE,,,https://www.redfin.com/WA/Kirkland/6211-Lake-Washington-Blvd-NE-98033/home/249711,https://ssl.cdn-redfin.com/photo/1/islphoto/693/genIslnoResize.2272693_0.jpg
,649900,98034,Kirkland,WA,12132 107th Ave NE,,,https://www.redfin.com/WA/Kirkland/12132-107th-Ave-NE-98034/home/175455890,https://ssl.cdn-redfin.com/photo/1/islphoto/913/genIslnoResize.2239913_0.jpg
,950000,98004,Bellevue,WA,9878 NE 34th Pl,,,https://www.redfin.com/WA/Bellevue/9878-NE-34th-St-98004/home/171054801,https://ssl.cdn-redfin.com/photo/1/islphoto/833/genIslnoResize.2237833_0.jpg
,950000,98004,Bellevue,WA,9858 NE 34th Pl,,,https://www.redfin.com/WA/Bellevue/9858-NE-34th-St-98004/home/171054802,https://ssl.cdn-redfin.com/photo/1/islphoto/819/genIslnoResize.2237819_0.jpg
,1475000,98004,Bellevue,WA,3724 116th Ave NE,,,https://www.redfin.com/WA/Bellevue/3724-116th-Ave-NE-98004/home/429785,https://ssl.cdn-redfin.com/photo/1/islphoto/014/genIslnoResize.2216014_1.jpg
,330000,98034,Kirkland,WA,13750 97TH Ave NE,,,https://www.redfin.com/WA/Kirkland/13750-97th-Ave-NE-98034/home/22643948,https://ssl.cdn-redfin.com/photo/1/islphoto/534/genIslnoResize.2164534_0.jpg
3119,1325000,98155,Lake Forest Park,WA,4013 NE 186th St,4,4,https://www.redfin.com/WA/Lake-Forest-Park/4013-NE-186th-St-98155/home/93508,https://ssl.cdn-redfin.com/photo/1/islphoto/932/genIslnoResize.2310932_0.jpg
4130,2297500,98155,Lake Forest Park,WA,3215 NE 185th St,5,5,https://www.redfin.com/WA/Lake-Forest-Park/3215-NE-185th-St-98155/home/193117673,https://ssl.cdn-redfin.com/photo/1/islphoto/455/genIslnoResize.2310455_2.jpg
1313,399000,98155,Lake Forest Park,WA,3825 NE 155th Pl 102,3,3,https://www.redfin.com/WA/Lake-Forest-Park/3825-NE-155th-Pl-98155/unit-102/home/192357599,https://ssl.cdn-redfin.com/photo/1/islphoto/974/genIslnoResize.2309974_0.jpg
1019,524950,98155,Lake Forest Park,WA,15514 Bothell Way NE 201,2,2,https://www.redfin.com/WA/Lake-Forest-Park/15514-Bothell-Way-NE-98155/unit-201/home/55153,https://ssl.cdn-redfin.com/photo/1/islphoto/836/genIslnoResize.2301836_0.jpg
2000,924900,98155,Lake Forest Park,WA,4412 NE 178th St,3,3,https://www.redfin.com/WA/Lake-Forest-Park/4412-NE-178th-St-98155/home/92444,https://ssl.cdn-redfin.com/photo/1/islphoto/980/genIslnoResize.2301980_0.jpg
1460,850000,98155,Lake Forest Park,WA,18222 30th Ave NE,3,3,https://www.redfin.com/WA/Lake-Forest-Park/18222-30th-Ave-NE-98155/home/92287,https://ssl.cdn-redfin.com/photo/1/islphoto/877/genIslnoResize.2303877_0.jpg
847,344000,98155,Lake Forest Park,WA,19230 Forest Park Dr NE Unit A104,2,2,https://www.redfin.com/WA/Lake-Forest-Park/19230-Forest-Park-Dr-NE-98155/unit-A104/home/41596,https://ssl.cdn-redfin.com/photo/1/islphoto/515/genIslnoResize.2302515_0.jpg
2994,1230000,98155,Lake Forest Park,WA,14512 38th Ave NE,3,3,https://www.redfin.com/WA/Lake-Forest-Park/14512-38th-Ave-NE-98155/home/89907,https://ssl.cdn-redfin.com/photo/1/islphoto/308/genIslnoResize.2302308_2.jpg
5820,1049500,98155,Lake Forest Park,WA,20406 45th Ave NE,5,5,https://www.redfin.com/WA/Lake-Forest-Park/20406-45th-Ave-NE-98155/home/93203,https://ssl.cdn-redfin.com/photo/1/islphoto/005/genIslnoResize.2302005_0.jpg
5205,5459000,98155,Lake Forest Park,WA,17765 Beach Dr NE,4,4,https://www.redfin.com/WA/Lake-Forest-Park/17765-Beach-Dr-NE-98155/home/90111,https://ssl.cdn-redfin.com/photo/1/islphoto/835/genIslnoResize.2300835_0.jpg
1530,874950,98155,Lake Forest Park,WA,20213 54th Pl NE,3,3,https://www.redfin.com/WA/Lake-Forest-Park/20213-54th-Pl-NE-98155/home/92805,https://ssl.cdn-redfin.com/system_files/media/999927_JPG/genDesktopMapHomeCardUrl/item_1.jpg
2100,1175000,98155,Lake Forest Park,WA,4500 NE 171st St,4,4,https://www.redfin.com/WA/Lake-Forest-Park/4500-NE-171st-St-98155/home/89596,https://ssl.cdn-redfin.com/photo/1/islphoto/837/genIslnoResize.2292837_1.jpg
1760,765000,98155,Lake Forest Park,WA,14683 35th Ct NE,3,3,https://www.redfin.com/WA/Lake-Forest-Park/14683-35th-Ct-NE-98155/home/109661377,https://ssl.cdn-redfin.com/photo/1/islphoto/446/genIslnoResize.2271446_2.jpg
2000,1399999,98155,Lake Forest Park,WA,17118 47th Ave NE,4,4,https://www.redfin.com/WA/Lake-Forest-Park/17118-47th-Ave-NE-98155/home/112863457,https://ssl.cdn-redfin.com/photo/1/islphoto/616/genIslnoResize.2274616_0.jpg
2050,875000,98028,Kenmore,WA,19409 58th Ave NE,4,4,https://www.redfin.com/WA/Kenmore/19409-58th-Ave-NE-98028/home/93586,https://ssl.cdn-redfin.com/photo/1/islphoto/598/genIslnoResize.2262598_1.jpg
,275000,98155,Lake Forest Park,WA,0 Bothell Way NE,,,https://www.redfin.com/WA/Lake-Forest-Park/Unknown-98155/home/22435932,https://ssl.cdn-redfin.com/photo/1/islphoto/407/genIslnoResize.2221407_0.jpg
3858,1140650,98042,Covington,WA,26108 208th Ave SE,4,4,https://www.redfin.com/WA/Covington/26108-208th-Ave-SE-98042/home/193545883,https://ssl.cdn-redfin.com/photo/595/islphoto/0A1/genIslnoResize.16C3703DF0A1_0.jpg
4273,1201950,98042,Covington,WA,26016 208th Ave SE,5,5,https://www.redfin.com/WA/Covington/26016-208th-Ave-SE-98042/home/193545884,https://ssl.cdn-redfin.com/photo/595/islphoto/523/genIslnoResize.94399171C523_0.jpg
3260,1187500,98038,Maple Valley,WA,21310 212th Ave SE,4,4,https://www.redfin.com/WA/Maple-Valley/21310-212th-Ave-SE-98038/home/391501,https://ssl.cdn-redfin.com/photo/1/islphoto/196/genIslnoResize.2311196_0.jpg
4110,2000000,98038,Maple Valley,WA,23106 SE 184th St,4,4,https://www.redfin.com/WA/Maple-Valley/23106-SE-184th-St-98038/home/2066382,https://ssl.cdn-redfin.com/photo/1/islphoto/342/genIslnoResize.2294342_0.jpg
3060,1045000,98010,Maple Valley,WA,29017 238th Ave SE,5,5,https://www.redfin.com/WA/Maple-Valley/29017-238th-Ave-SE-98038/home/192406133,https://ssl.cdn-redfin.com/system_files/media/984752_JPG/genDesktopMapHomeCardUrl/item_15.jpg
1350,617000,98038,Maple Valley,WA,23714 SE 250th St,4,4,https://www.redfin.com/WA/Maple-Valley/23714-SE-250th-St-98038/home/374691,https://ssl.cdn-redfin.com/photo/1/islphoto/414/genIslnoResize.2304414_0.jpg
2360,680000,98038,Maple Valley,WA,23805 216th Pl SE,4,4,https://www.redfin.com/WA/Maple-Valley/23805-216th-Pl-SE-98038/home/371586,https://ssl.cdn-redfin.com/photo/1/islphoto/634/genIslnoResize.2307634_0.jpg
3340,889950,98038,Maple Valley,WA,17817 Renton Maple Valley Rd SE,4,4,https://www.redfin.com/WA/Maple-Valley/17817-Renton-Maple-Valley-Rd-SE-98038/home/422545,https://ssl.cdn-redfin.com/photo/1/islphoto/419/genIslnoResize.2303419_3.jpg
2250,879950,98038,Maple Valley,WA,22515 SE 261st St,4,4,https://www.redfin.com/WA/Maple-Valley/22515-SE-261st-St-98038/home/368385,https://ssl.cdn-redfin.com/photo/1/islphoto/408/genIslnoResize.2306408_0.jpg
2180,855000,98038,Maple Valley,WA,22516 SE 261st St,3,3,https://www.redfin.com/WA/Maple-Valley/22516-SE-261st-St-98038/home/367744,https://ssl.cdn-redfin.com/photo/1/islphoto/324/genIslnoResize.2306324_0.jpg
1560,545000,98038,Maple Valley,WA,22319 SE 242nd Pl,3,3,https://www.redfin.com/WA/Maple-Valley/22319-SE-242nd-Pl-98038/home/179589749,https://ssl.cdn-redfin.com/photo/1/islphoto/871/genIslnoResize.2300871_1.jpg
1831,585000,98038,Maple Valley,WA,21832 SE 275th St 8,2,2,https://www.redfin.com/WA/Maple-Valley/21832-SE-275th-St-98038/unit-8/home/193289520,https://ssl.cdn-redfin.com/photo/1/islphoto/646/genIslnoResize.2304646_0.jpg
1140,535950,98038,Maple Valley,WA,19254 218th Ave SE,3,3,https://www.redfin.com/WA/Maple-Valley/19254-218th-Ave-SE-98038/home/2073850,https://ssl.cdn-redfin.com/photo/1/islphoto/288/genIslnoResize.2288288_0.jpg
5370,1999950,98038,Maple Valley,WA,25955 SE 235th Way,4,4,https://www.redfin.com/WA/Maple-Valley/25955-SE-235th-Way-98038/home/374744,https://ssl.cdn-redfin.com/photo/1/islphoto/888/genIslnoResize.2303888_0.jpg
1755,569000,98038,Maple Valley,WA,27511 218th Pl SE,2,2,https://www.redfin.com/WA/Maple-Valley/27511-218th-Pl-SE-98038/home/70234,https://ssl.cdn-redfin.com/photo/1/islphoto/135/genIslnoResize.2303135_0.jpg
2350,1080000,98038,Maple Valley,WA,21721 SE 222nd Pl,3,3,https://www.redfin.com/WA/Maple-Valley/21721-SE-222nd-Pl-98038/home/390595,https://ssl.cdn-redfin.com/photo/1/islphoto/065/genIslnoResize.2303065_0.jpg
1710,750000,98038,Maple Valley,WA,23621 SE 267th Pl,4,4,https://www.redfin.com/WA/Maple-Valley/23621-SE-267th-Pl-98038/home/369093,https://ssl.cdn-redfin.com/photo/1/islphoto/593/genIslnoResize.2301593_0.jpg
1170,485000,98038,Maple Valley,WA,22137 SE 241st Pl,3,3,https://www.redfin.com/WA/Maple-Valley/22137-SE-241st-Pl-98038/home/17293,https://ssl.cdn-redfin.com/photo/1/islphoto/509/genIslnoResize.2301509_0.jpg
3313,1945900,98038,Maple Valley,WA,Rainier DB  B Plan,6,6,https://www.redfin.com/WA/Maple-Valley/Maple-Valley/Rainier-DB-B/home/193094278,https://ssl.cdn-redfin.com/photo/595/islphoto/DEC/genIslnoResize.C350C78B5DEC_0.jpg
4449,1995900,98038,Maple Valley,WA,Shasta XXL MultiGen  D Plan,3,3,https://www.redfin.com/WA/Maple-Valley/Maple-Valley/Shasta-XXL-Multi-Gen-D/home/193094271,https://ssl.cdn-redfin.com/photo/595/islphoto/757/genIslnoResize.D36DE9B6A757_0.jpg
3379,1665900,98038,Maple Valley,WA,Cascade  B Plan,5,5,https://www.redfin.com/WA/Maple-Valley/Maple-Valley/Cascade-B/home/193094253,https://ssl.cdn-redfin.com/photo/595/islphoto/A01/genIslnoResize.28CEDBCBBA01_0.jpg
6760,2123000,98038,Maple Valley,WA,25935 SE 235th Way,4,4,https://www.redfin.com/WA/Maple-Valley/25935-SE-235th-Way-98038/home/8186550,https://ssl.cdn-redfin.com/photo/1/islphoto/351/genIslnoResize.2301351_0.jpg
2030,760000,98038,Maple Valley,WA,25446 SE 216th St,3,3,https://www.redfin.com/WA/Maple-Valley/25446-SE-216th-St-98038/home/374036,https://ssl.cdn-redfin.com/photo/1/islphoto/000/genIslnoResize.2301000_0.jpg
1680,685000,98038,Maple Valley,WA,21705 SE 238th St,3,3,https://www.redfin.com/WA/Maple-Valley/21705-SE-238th-St-98038/home/371756,https://ssl.cdn-redfin.com/system_files/media/991004_JPG/genDesktopMapHomeCardUrl/item_1.jpg
1200,549950,98038,Maple Valley,WA,21804 SE 266th Pl,3,3,https://www.redfin.com/WA/Maple-Valley/21804-SE-266th-Pl-98038/home/372326,https://ssl.cdn-redfin.com/photo/1/islphoto/306/genIslnoResize.2297306_0.jpg
7107,2775000,98038,Maple Valley,WA,20225 230th Ave SE,4,4,https://www.redfin.com/WA/Maple-Valley/20225-230th-Ave-SE-98038/home/22417433,https://ssl.cdn-redfin.com/photo/1/islphoto/173/genIslnoResize.2295173_0.jpg
2710,820888,98038,Maple Valley,WA,27442 211th Ct SE,5,5,https://www.redfin.com/WA/Maple-Valley/27442-211th-Ct-SE-98038/home/55551166,https://ssl.cdn-redfin.com/photo/1/islphoto/438/genIslnoResize.2281438_3.jpg
1390,484950,98038,Maple Valley,WA,25412 213th Pl SE 20,2,2,https://www.redfin.com/WA/Maple-Valley/25412-213th-Pl-SE-98038/unit-20/home/373288,https://ssl.cdn-redfin.com/photo/1/islphoto/932/genIslnoResize.2290932_1.jpg
2200,899000,98038,Maple Valley,WA,23858 SE 208th St,3,3,https://www.redfin.com/WA/Maple-Valley/23858-SE-208th-St-98038/home/423728,https://ssl.cdn-redfin.com/photo/1/islphoto/629/genIslnoResize.2290629_1.jpg
2000,809999,98038,Maple Valley,WA,21314 SE 280th St,4,4,https://www.redfin.com/WA/Maple-Valley/21314-SE-280th-St-98038/home/372848,https://ssl.cdn-redfin.com/photo/1/islphoto/307/genIslnoResize.2290307_0.jpg
2550,822000,98038,Maple Valley,WA,28614 239th Pl SE,4,4,https://www.redfin.com/WA/Maple-Valley/28614-239th-Pl-SE-98038/home/18660016,https://ssl.cdn-redfin.com/photo/1/islphoto/874/genIslnoResize.2284874_0.jpg
5603,3495000,98038,Maple Valley,WA,17710 234th Ave SE,6,6,https://www.redfin.com/WA/Maple-Valley/17710-234th-Ave-SE-98038/home/423682,https://ssl.cdn-redfin.com/photo/1/islphoto/967/genIslnoResize.2285967_0.jpg
1100,574950,98038,Maple Valley,WA,27204 208th Ave SE,3,3,https://www.redfin.com/WA/Maple-Valley/27204-208th-Ave-SE-98038/home/369144,https://ssl.cdn-redfin.com/photo/1/islphoto/650/genIslnoResize.2275650_1.jpg
1220,574900,98038,Maple Valley,WA,28709 232nd Ct SE,3,3,https://www.redfin.com/WA/Maple-Valley/28709-232nd-Ct-SE-98038/home/377822,https://ssl.cdn-redfin.com/photo/1/islphoto/492/genIslnoResize.2285492_1.jpg
780,829900,98038,Maple Valley,WA,18661 Renton Maple Valley Rd SE,2,2,https://www.redfin.com/WA/Maple-Valley/18661-Renton-Maple-Valley-Rd-SE-98038/home/422604,https://ssl.cdn-redfin.com/photo/1/islphoto/896/genIslnoResize.2284896_1.jpg
3000,834000,98038,Maple Valley,WA,26213 232nd Pl SE,4,4,https://www.redfin.com/WA/Maple-Valley/26213-232nd-Pl-SE-98038/home/372034,https://ssl.cdn-redfin.com/photo/1/islphoto/277/genIslnoResize.2281277_0.jpg
1830,749900,98038,Maple Valley,WA,27345 245th Ave SE,4,4,https://www.redfin.com/WA/Maple-Valley/27345-245th-Ave-SE-98038/home/379406,https://ssl.cdn-redfin.com/photo/1/islphoto/658/genIslnoResize.2274658_5.jpg
3120,899000,98038,Maple Valley,WA,27926 219th Pl SE,5,5,https://www.redfin.com/WA/Maple-Valley/27926-219th-Pl-SE-98038/home/170469991,https://ssl.cdn-redfin.com/photo/1/islphoto/829/genIslnoResize.2271829_0.jpg
1880,839950,98038,Maple Valley,WA,37228 SE 191st St,4,4,https://www.redfin.com/WA/Maple-Valley/37228-SE-191st-St-98038/home/374552,https://ssl.cdn-redfin.com/photo/1/islphoto/892/genIslnoResize.2243892_0.jpg
2530,1050000,98038,Maple Valley,WA,24444 249th Ave SE,3,3,https://www.redfin.com/WA/Maple-Valley/24444-249th-Ave-SE-98038/home/374281,https://ssl.cdn-redfin.com/photo/1/islphoto/987/genIslnoResize.2248987_0.jpg
4002,1698000,98038,Maple Valley,WA,25612 217th Pl SE,5,5,https://www.redfin.com/WA/Maple-Valley/25612-217th-Pl-SE-98038/home/184531841,https://ssl.cdn-redfin.com/photo/1/islphoto/295/genIslnoResize.2227295_0.jpg
4730,1779000,98038,Maple Valley,WA,Undisclosed address,4,4,https://www.redfin.com/WA/Maple-Valley/Undisclosed-address-98038/home/392360,https://ssl.cdn-redfin.com/photo/1/islphoto/887/genIslnoResize.2202887_3.jpg
,50000,98038,Maple Valley,WA,21756 230TH Ave SE,,,https://www.redfin.com/WA/Maple-Valley/21756-230-Ave-98038/home/22221454,https://ssl.cdn-redfin.com/photo/1/islphoto/225/genIslnoResize.2305225_0.jpg
,579000,98038,Maple Valley,WA,2114 X 212th Lot 2 Ave SE,,,https://www.redfin.com/WA/Maple-Valley/2114-X-212th-Ave-SE-98038/home/191059106,https://ssl.cdn-redfin.com/photo/1/islphoto/392/genIslnoResize.2247392_1.jpg
,489000,98038,Maple Valley,WA,21 XXX 212th Lot 1 Ave SE,,,https://www.redfin.com/WA/Maple-Valley/21-XXX-212th-Lot-1-AVE-SE-98038/home/191059046,https://ssl.cdn-redfin.com/photo/1/islphoto/380/genIslnoResize.2247380_0.jpg
,220000,98038,Maple Valley,WA,27226 207th Ave SE,,,https://www.redfin.com/WA/Maple-Valley/27226-207th-Ave-SE-98038/home/2073022,https://ssl.cdn-redfin.com/photo/1/islphoto/447/genIslnoResize.2254447_0.jpg
,680000,98038,Maple Valley,WA,23034 SE Lake Wilderness Dr,,,https://www.redfin.com/WA/Maple-Valley/23034-SE-Lake-Wilderness-Dr-98038/home/184113574,https://ssl.cdn-redfin.com/photo/1/islphoto/803/genIslnoResize.2251803_0.jpg
,175000,98038,Maple Valley,WA,174 Renton Maple Valley Hwy,,,https://www.redfin.com/WA/Maple-Valley/174-Renton-Maple-Valley-Rd-98038/home/179652601,https://ssl.cdn-redfin.com/photo/1/islphoto/833/genIslnoResize.2242833_0.jpg
